| SCOPE-4 | Q1
| SCOPE-4 | ANS 143.3 x
| SCOPE-4 | ANS 143.4 x
| SCOPE-4 | Q144
| SCOPE-4 | ANS 144.1 CORRECT
| SCOPE-4 | ANS 144.2 x
| SCOPE-4 | ANS 144.3 x
| SCOPE-4 | ANS 144.4 x
| SCOPE-4 | Q145
| SCOPE-4 | ANS 145.1 CORRECT
| SCOPE-4 | ANS 145.2 x
| SCOPE-4 | ANS 145.3 x
| SCOPE-4 | ANS 145.4 x
| SCOPE-4 | Q146
| SCOPE-4 | ANS 146.1 CORRECT
| SCOPE-4 | ANS 146.2 x
| SCOPE-4 | ANS 146.3 x
| SCOPE-4 | ANS 146.4 x
| SCOPE-4 | Q147
| SCOPE-4 | ANS 147.1 CORRECT
| SCOPE-4 | ANS 147.2 x
| SCOPE-4 | ANS 147.3 x
| SCOPE-4 | ANS 147.4 x
| SCOPE-4 | Q148
| SCOPE-4 | ANS 148.1 CORRECT
| SCOPE-4 | ANS 148.2 x
| SCOPE-4 | ANS 148.3 x
| SCOPE-4 | ANS 148.4 x
| SCOPE-4 | Q149
| SCOPE-4 | ANS 149.1 CORRECT
| SCOPE-4 | ANS 149.2 x
| SCOPE-4 | ANS 149.3 x
| SCOPE-4 | ANS 149.4 x
| SCOPE-4 | Q150
| SCOPE-4 | ANS 150.1 CORRECT
| SCOPE-4 | ANS 150.2 x
| SCOPE-4 | ANS 150.3 x
| SCOPE-4 | ANS 150.4 x
| SCOPE-4 | Q151
| SCOPE-4 | ANS 151.1 CORRECT
| SCOPE-4 | ANS 151.2 x
| SCOPE-4 | ANS 151.3 x
| SCOPE-4 | ANS 151.4 x
| SCOPE-4 | Q152
| SCOPE-4 | ANS 152.1 CORRECT
| SCOPE-4 | ANS 152.2 x
| SCOPE-4 | ANS 152.3 x
| SCOPE-4 | ANS 152.4 x
| SCOPE-4 | Q153
| SCOPE-4 | ANS 153.1 CORRECT
| SCOPE-4 | ANS 153.2 x
| SCOPE-4 | ANS 153.3 x
| SCOPE-4 | ANS 153.4 x
| SCOPE-4 | Q154
| SCOPE-4 | ANS 154.1 CORRECT
| SCOPE-4 | ANS 154.2 x
| SCOPE-4 | ANS 154.3 x
| SCOPE-4 | ANS 154.4 x
| SCOPE-4 | Q155
| SCOPE-4 | ANS 155.1 CORRECT
| SCOPE-4 | ANS 155.2 x
| SCOPE-4 | ANS 155.3 x
| SCOPE-4 | ANS 155.4 x
| SCOPE-4 | Q156
| SCOPE-4 | ANS 156.1 CORRECT
| SCOPE-4 | ANS 156.2 x
| SCOPE-4 | ANS 156.3 x
| SCOPE-4 | ANS 156.4 x
| SCOPE-4 | Q157
| SCOPE-4 | ANS 157.1 CORRECT
| SCOPE-4 | ANS 157.2 x
| SCOPE-4 | ANS 157.3 x
| SCOPE-4 | ANS 157.4 x
| SCOPE-4 | Q158
| SCOPE-4 | ANS 158.1 CORRECT
| SCOPE-4 | ANS 158.2 x
| SCOPE-4 | ANS 158.3 x
| SCOPE-4 | ANS 158.4 x
| SCOPE-4 | Q159
| SCOPE-4 | ANS 159.1 CORRECT
| SCOPE-4 | ANS 159.2 x
| SCOPE-4 | ANS 159.3 x
| SCOPE-4 | ANS 159.4 x
| SCOPE-4 | Q160
| SCOPE-4 | ANS 160.1 CORRECT
| SCOPE-4 | ANS 160.2 x
| SCOPE-4 | ANS 160.3 x
| SCOPE-4 | ANS 160.4 x
| SCOPE-4 | Q161
| SCOPE-4 | ANS 161.1 CORRECT
| SCOPE-4 | ANS 161.2 x
| SCOPE-4 | ANS 161.3 x
| SCOPE-4 | ANS 161.4 x
| SCOPE-4 | Q162
| SCOPE-4 | ANS 162.1 CORRECT
| SCOPE-4 | ANS 162.2 x
| SCOPE-4 | ANS 162.3 x
| SCOPE-4 | ANS 162.4 x
| SCOPE-4 | Q163
| SCOPE-4 | ANS 163.1 CORRECT
| SCOPE-4 | ANS 163.2 x
| SCOPE-4 | ANS 163.3 x
| SCOPE-4 | ANS 163.4 x
| SCOPE-4 | Q164
| SCOPE-4 | ANS 164.1 CORRECT
| SCOPE-4 | ANS 164.2 x
| SCOPE-4 | ANS 164.3 x
| SCOPE-4 | ANS 164.4 x
| SCOPE-4 | Q165
| SCOPE-4 | ANS 165.1 CORRECT
| SCOPE-4 | ANS 165.2 x
| SCOPE-4 | ANS 165.3 x
| SCOPE-4 | ANS 165.4 x
| SCOPE-4 | Q166
| SCOPE-4 | ANS 166.1 CORRECT
| SCOPE-4 | ANS 166.2 x
| SCOPE-4 | ANS 166.3 x
| SCOPE-4 | ANS 166.4 x
| SCOPE-4 | Q167
| SCOPE-4 | ANS 167.1 CORRECT
| SCOPE-4 | ANS 167.2 x
| SCOPE-4 | ANS 167.3 x
| SCOPE-4 | ANS 167.4 x
| SCOPE-4 | Q168
| SCOPE-4 | ANS 168.1 CORRECT
| SCOPE-4 | ANS 168.2 x
| SCOPE-4 | ANS 168.3 x
| SCOPE-4 | ANS 168.4 x
| SCOPE-4 | Q169
| SCOPE-4 | ANS 169.1 CORRECT
| SCOPE-4 | ANS 169.2 x
| SCOPE-4 | ANS 169.3 x
| SCOPE-4 | ANS 169.4 x
| SCOPE-4 | Q170
| SCOPE-4 | ANS 170.1 CORRECT
| SCOPE-4 | ANS 170.2 x
| SCOPE-4 | ANS 170.3 x
| SCOPE-4 | ANS 170.4 x
| SCOPE-4 | Q171
| SCOPE-4 | ANS 171.1 CORRECT
| SCOPE-4 | ANS 171.2 x
| SCOPE-4 | ANS 171.3 x
| SCOPE-4 | ANS 171.4 x
| SCOPE-4 | Q172
| SCOPE-4 | ANS 172.1 CORRECT
| SCOPE-4 | ANS 172.2 x
| SCOPE-4 | ANS 172.3 x
| SCOPE-4 | ANS 172.4 x
| SCOPE-4 | Q173
| SCOPE-4 | ANS 173.1 CORRECT
| SCOPE-4 | ANS 173.2 x
| SCOPE-4 | ANS 173.3 x
| SCOPE-4 | ANS 173.4 x
| SCOPE-4 | Q174
| SCOPE-4 | ANS 174.1 CORRECT
| SCOPE-4 | ANS 174.2 x
| SCOPE-4 | ANS 174.3 x
| SCOPE-4 | ANS 174.4 x
| SCOPE-4 | Q175
| SCOPE-4 | ANS 175.1 CORRECT
| SCOPE-4 | ANS 175.2 x
| SCOPE-4 | ANS 175.3 x
| SCOPE-4 | ANS 175.4 x
| SCOPE-4 | Q176
| SCOPE-4 | ANS 176.1 CORRECT
| SCOPE-4 | ANS 176.2 x
| SCOPE-4 | ANS 176.3 x
| SCOPE-4 | ANS 176.4 x
| SCOPE-4 | Q177
| SCOPE-4 | ANS 177.1 CORRECT
| SCOPE-4 | ANS 177.2 x
| SCOPE-4 | ANS 177.3 x
| SCOPE-4 | ANS 177.4 x
| SCOPE-4 | Q178
| SCOPE-4 | ANS 178.1 CORRECT
| SCOPE-4 | ANS 178.2 x
| SCOPE-4 | ANS 178.3 x
| SCOPE-4 | ANS 178.4 x
| SCOPE-4 | Q179
| SCOPE-4 | ANS 179.1 CORRECT
| SCOPE-4 | ANS 179.2 x
| SCOPE-4 | ANS 179.3 x
| SCOPE-4 | ANS 179.4 x
| SCOPE-4 | Q180
| SCOPE-4 | ANS 180.1 CORRECT
| SCOPE-4 | ANS 180.2 x
| SCOPE-4 | ANS 180.3 x
| SCOPE-4 | ANS 180.4 x
| SCOPE-4 | Q181
| SCOPE-4 | ANS 181.1 CORRECT
| SCOPE-4 | ANS 181.2 x
| SCOPE-4 | ANS 181.3 x
| SCOPE-4 | ANS 181.4 x
| SCOPE-4 | Q182
| SCOPE-4 | ANS 182.1 CORRECT
| SCOPE-4 | ANS 182.2 x
| SCOPE-4 | ANS 182.3 x
| SCOPE-4 | ANS 182.4 x
| SCOPE-4 | Q183
| SCOPE-4 | ANS 183.1 CORRECT
| SCOPE-4 | ANS 183.2 x
| SCOPE-4 | ANS 183.3 x
| SCOPE-4 | ANS 183.4 x
| SCOPE-4 | Q184
| SCOPE-4 | ANS 184.1 CORRECT
| SCOPE-4 | ANS 184.2 x
| SCOPE-4 | ANS 184.3 x
| SCOPE-4 | ANS 184.4 x
| SCOPE-4 | Q185
| SCOPE-4 | ANS 185.1 CORRECT
| SCOPE-4 | ANS 185.2 x
| SCOPE-4 | ANS 185.3 x
| SCOPE-4 | ANS 185.4 x
| SCOPE-4 | Q186
| SCOPE-4 | ANS 186.1 CORRECT
| SCOPE-4 | ANS 186.2 x
| SCOPE-4 | ANS 186.3 x
| SCOPE-4 | ANS 186.4 x
| SCOPE-4 | Q187
| SCOPE-4 | ANS 187.1 CORRECT
| SCOPE-4 | ANS 187.2 x
| SCOPE-4 | ANS 187.3 x
| SCOPE-4 | ANS 187.4 x
| SCOPE-4 | Q188
| SCOPE-4 | ANS 188.1 CORRECT
| SCOPE-4 | ANS 188.2 x
| SCOPE-4 | ANS 188.3 x
| SCOPE-4 | ANS 188.4 x
| SCOPE-4 | Q189
| SCOPE-4 | ANS 189.1 CORRECT
| SCOPE-4 | ANS 189.2 x
| SCOPE-4 | ANS 189.3 x
| SCOPE-4 | ANS 189.4 x
| SCOPE-4 | Q190
| SCOPE-4 | ANS 190.1 CORRECT
| SCOPE-4 | ANS 190.2 x
| SCOPE-4 | ANS 190.3 x
| SCOPE-4 | ANS 190.4 x
| SCOPE-4 | Q191
| SCOPE-4 | ANS 191.1 CORRECT
| SCOPE-4 | ANS 191.2 x
| SCOPE-4 | ANS 191.3 x
| SCOPE-4 | ANS 191.4 x
| SCOPE-4 | Q192
| SCOPE-4 | ANS 192.1 CORRECT
| SCOPE-4 | ANS 192.2 x
| SCOPE-4 | ANS 192.3 x
| SCOPE-4 | ANS 192.4 x
| SCOPE-4 | Q193
| SCOPE-4 | ANS 193.1 CORRECT
| SCOPE-4 | ANS 193.2 x
| SCOPE-4 | ANS 193.3 x
| SCOPE-4 | ANS 193.4 x
| SCOPE-4 | Q194
| SCOPE-4 | ANS 194.1 CORRECT
| SCOPE-4 | ANS 194.2 x
| SCOPE-4 | ANS 194.3 x
| SCOPE-4 | ANS 194.4 x
| SCOPE-4 | Q195
| SCOPE-4 | ANS 195.1 CORRECT
| SCOPE-4 | ANS 195.2 x
| SCOPE-4 | ANS 195.3 x
| SCOPE-4 | ANS 195.4 x
| SCOPE-4 | Q196
| SCOPE-4 | ANS 196.1 CORRECT
| SCOPE-4 | ANS 196.2 x
| SCOPE-4 | ANS 196.3 x
| SCOPE-4 | ANS 196.4 x
| SCOPE-4 | Q197
| SCOPE-4 | ANS 197.1 CORRECT
| SCOPE-4 | ANS 197.2 x
| SCOPE-4 | ANS 197.3 x
| SCOPE-4 | ANS 197.4 x
| SCOPE-4 | Q198
| SCOPE-4 | ANS 198.1 CORRECT
| SCOPE-4 | ANS 198.2 x
| SCOPE-4 | ANS 198.3 x
| SCOPE-4 | ANS 198.4 x
| SCOPE-4 | Q199
| SCOPE-4 | ANS 199.1 CORRECT
| SCOPE-4 | ANS 199.2 x
| SCOPE-4 | ANS 199.3 x
| SCOPE-4 | ANS 199.4 x
| SCOPE-4 | Q200
| SCOPE-4 | ANS 200.1 CORRECT
| SCOPE-4 | ANS 200.2 x
| SCOPE-4 | ANS 200.3 x
| SCOPE-4 | ANS 200.4 x
| SCOPE-4 | Q201
| SCOPE-4 | ANS 201.1 CORRECT
| SCOPE-4 | ANS 201.2 x
| SCOPE-4 | ANS 201.3 x
| SCOPE-4 | ANS 201.4 x
| SCOPE-4 | Q202
| SCOPE-4 | ANS 202.1 CORRECT
| SCOPE-4 | ANS 202.2 x
| SCOPE-4 | ANS 202.3 x
| SCOPE-4 | ANS 202.4 x
| SCOPE-4 | Q203
| SCOPE-4 | ANS 203.1 CORRECT
| SCOPE-4 | ANS 203.2 x
| SCOPE-4 | ANS 203.3 x
| SCOPE-4 | ANS 203.4 x
| SCOPE-4 | Q204
| SCOPE-4 | ANS 204.1 CORRECT
| SCOPE-4 | ANS 204.2 x
| SCOPE-4 | ANS 204.3 x
| SCOPE-4 | ANS 204.4 x
| SCOPE-4 | Q205
| SCOPE-4 | ANS 205.1 CORRECT
| SCOPE-4 | ANS 205.2 x
| SCOPE-4 | ANS 205.3 x
| SCOPE-4 | ANS 205.4 x
| SCOPE-4 | Q206
| SCOPE-4 | ANS 206.1 CORRECT
| SCOPE-4 | ANS 206.2 x
| SCOPE-4 | ANS 206.3 x
| SCOPE-4 | ANS 206.4 x
| SCOPE-4 | Q207
| SCOPE-4 | ANS 207.1 CORRECT
| SCOPE-4 | ANS 207.2 x
| SCOPE-4 | ANS 207.3 x
| SCOPE-4 | ANS 207.4 x
| SCOPE-4 | Q208
| SCOPE-4 | ANS 208.1 CORRECT
| SCOPE-4 | ANS 208.2 x
| SCOPE-4 | ANS 208.3 x
| SCOPE-4 | ANS 208.4 x
| SCOPE-4 | Q209
| SCOPE-4 | ANS 209.1 CORRECT
| SCOPE-4 | ANS 209.2 x
| SCOPE-4 | ANS 209.3 x
| SCOPE-4 | ANS 209.4 x
| SCOPE-4 | Q210
| SCOPE-4 | ANS 210.1 CORRECT
| SCOPE-4 | ANS 210.2 x
| SCOPE-4 | ANS 210.3 x
| SCOPE-4 | ANS 210.4 x
| SCOPE-4 | Q211
| SCOPE-4 | ANS 211.1 CORRECT
| SCOPE-4 | ANS 211.2 x
| SCOPE-4 | ANS 211.3 x
| SCOPE-4 | ANS 211.4 x
| SCOPE-4 | Q212
| SCOPE-4 | ANS 212.1 CORRECT
| SCOPE-4 | ANS 212.2 x
| SCOPE-4 | ANS 212.3 x
| SCOPE-4 | ANS 212.4 x
| SCOPE-4 | Q213
| SCOPE-4 | ANS 213.1 CORRECT
| SCOPE-4 | ANS 213.2 x
| SCOPE-4 | ANS 213.3 x
| SCOPE-4 | ANS 213.4 x
| SCOPE-4 | Q214
| SCOPE-4 | ANS 214.1 CORRECT
| SCOPE-4 | ANS 214.2 x
| SCOPE-4 | ANS 214.3 x
| SCOPE-4 | ANS 214.4 x
| SCOPE-4 | Q215
| SCOPE-4 | ANS 215.1 CORRECT
| SCOPE-4 | ANS 215.2 x
| SCOPE-4 | ANS 215.3 x
| SCOPE-4 | ANS 215.4 x
| SCOPE-4 | Q216
| SCOPE-4 | ANS 216.1 CORRECT
| SCOPE-4 | ANS 216.2 x
| SCOPE-4 | ANS 216.3 x
| SCOPE-4 | ANS 216.4 x
| SCOPE-4 | Q217
| SCOPE-4 | ANS 217.1 CORRECT
| SCOPE-4 | ANS 217.2 x
| SCOPE-4 | ANS 217.3 x
| SCOPE-4 | ANS 217.4 x
| SCOPE-4 | Q218
| SCOPE-4 | ANS 218.1 CORRECT
| SCOPE-4 | ANS 218.2 x
| SCOPE-4 | ANS 218.3 x
| SCOPE-4 | ANS 218.4 x
| SCOPE-4 | Q219
| SCOPE-4 | ANS 219.1 CORRECT
| SCOPE-4 | ANS 219.2 x
| SCOPE-4 | ANS 219.3 x
| SCOPE-4 | ANS 219.4 x
| SCOPE-4 | Q220
| SCOPE-4 | ANS 220.1 CORRECT
| SCOPE-4 | ANS 220.2 x
| SCOPE-4 | ANS 220.3 x
| SCOPE-4 | ANS 220.4 x
| SCOPE-4 | Q221
| SCOPE-4 | ANS 221.1 CORRECT
| SCOPE-4 | ANS 221.2 x
| SCOPE-4 | ANS 221.3 x
| SCOPE-4 | ANS 221.4 x
| SCOPE-4 | Q222
| SCOPE-4 | ANS 222.1 CORRECT
| SCOPE-4 | ANS 222.2 x
| SCOPE-4 | ANS 222.3 x
| SCOPE-4 | ANS 222.4 x
| SCOPE-4 | Q223
| SCOPE-4 | ANS 223.1 CORRECT
| SCOPE-4 | ANS 223.2 x
| SCOPE-4 | ANS 223.3 x
| SCOPE-4 | ANS 223.4 x
| SCOPE-4 | Q224
| SCOPE-4 | ANS 224.1 CORRECT
| SCOPE-4 | ANS 224.2 x
| SCOPE-4 | ANS 224.3 x
| SCOPE-4 | ANS 224.4 x
| SCOPE-4 | Q225
| SCOPE-4 | ANS 225.1 CORRECT
| SCOPE-4 | ANS 225.2 x
| SCOPE-4 | ANS 225.3 x
| SCOPE-4 | ANS 225.4 x
| SCOPE-4 | Q226
| SCOPE-4 | ANS 226.1 CORRECT
| SCOPE-4 | ANS 226.2 x
| SCOPE-4 | ANS 226.3 x
| SCOPE-4 | ANS 226.4 x
| SCOPE-4 | Q227
| SCOPE-4 | ANS 227.1 CORRECT
| SCOPE-4 | ANS 227.2 x
| SCOPE-4 | ANS 227.3 x
| SCOPE-4 | ANS 227.4 x
| SCOPE-4 | Q228
| SCOPE-4 | ANS 228.1 CORRECT
| SCOPE-4 | ANS 228.2 x
| SCOPE-4 | ANS 228.3 x
| SCOPE-4 | ANS 228.4 x
| SCOPE-4 | Q229
| SCOPE-4 | ANS 229.1 CORRECT
| SCOPE-4 | ANS 229.2 x
| SCOPE-4 | ANS 229.3 x
| SCOPE-4 | ANS 229.4 x
| SCOPE-4 | Q230
| SCOPE-4 | ANS 230.1 CORRECT
| SCOPE-4 | ANS 230.2 x
| SCOPE-4 | ANS 230.3 x
| SCOPE-4 | ANS 230.4 x
| SCOPE-4 | Q231
| SCOPE-4 | ANS 231.1 CORRECT
| SCOPE-4 | ANS 231.2 x
| SCOPE-4 | ANS 231.3 x
| SCOPE-4 | ANS 231.4 x
| SCOPE-4 | Q232
| SCOPE-4 | ANS 232.1 CORRECT
| SCOPE-4 | ANS 232.2 x
| SCOPE-4 | ANS 232.3 x
| SCOPE-4 | ANS 232.4 x
| SCOPE-4 | Q233
| SCOPE-4 | ANS 233.1 CORRECT
| SCOPE-4 | ANS 233.2 x
| SCOPE-4 | ANS 233.3 x
| SCOPE-4 | ANS 233.4 x
| SCOPE-4 | Q234
| SCOPE-4 | ANS 234.1 CORRECT
| SCOPE-4 | ANS 234.2 x
| SCOPE-4 | ANS 234.3 x
| SCOPE-4 | ANS 234.4 x
| SCOPE-4 | Q235
| SCOPE-4 | ANS 235.1 CORRECT
| SCOPE-4 | ANS 235.2 x
| SCOPE-4 | ANS 235.3 x
| SCOPE-4 | ANS 235.4 x
| SCOPE-4 | Q236
| SCOPE-4 | ANS 236.1 CORRECT
| SCOPE-4 | ANS 236.2 x
| SCOPE-4 | ANS 236.3 x
| SCOPE-4 | ANS 236.4 x
| SCOPE-4 | Q237
| SCOPE-4 | ANS 237.1 CORRECT
| SCOPE-4 | ANS 237.2 x
| SCOPE-4 | ANS 237.3 x
| SCOPE-4 | ANS 237.4 x
| SCOPE-4 | Q238
| SCOPE-4 | ANS 238.1 CORRECT
| SCOPE-4 | ANS 238.2 x
| SCOPE-4 | ANS 238.3 x
| SCOPE-4 | ANS 238.4 x
| SCOPE-4 | Q239
| SCOPE-4 | ANS 239.1 CORRECT
| SCOPE-4 | ANS 239.2 x
| SCOPE-4 | ANS 239.3 x
| SCOPE-4 | ANS 239.4 x
| SCOPE-4 | Q240
| SCOPE-4 | ANS 240.1 CORRECT
| SCOPE-4 | ANS 240.2 x
| SCOPE-4 | ANS 240.3 x
| SCOPE-4 | ANS 240.4 x
| SCOPE-4 | Q241
| SCOPE-4 | ANS 241.1 CORRECT
| SCOPE-4 | ANS 241.2 x
| SCOPE-4 | ANS 241.3 x
| SCOPE-4 | ANS 241.4 x
| SCOPE-4 | Q242
| SCOPE-4 | ANS 242.1 CORRECT
| SCOPE-4 | ANS 242.2 x
| SCOPE-4 | ANS 242.3 x
| SCOPE-4 | ANS 242.4 x
| SCOPE-4 | Q243
| SCOPE-4 | ANS 243.1 CORRECT
| SCOPE-4 | ANS 243.2 x
| SCOPE-4 | ANS 243.3 x
| SCOPE-4 | ANS 243.4 x
| SCOPE-4 | Q244
| SCOPE-4 | ANS 244.1 CORRECT
| SCOPE-4 | ANS 244.2 x
| SCOPE-4 | ANS 244.3 x
| SCOPE-4 | ANS 244.4 x
| SCOPE-4 | Q245
| SCOPE-4 | ANS 245.1 CORRECT
| SCOPE-4 | ANS 245.2 x
| SCOPE-4 | ANS 245.3 x
| SCOPE-4 | ANS 245.4 x
| SCOPE-4 | Q246
| SCOPE-4 | ANS 246.1 CORRECT
| SCOPE-4 | ANS 246.2 x
| SCOPE-4 | ANS 246.3 x
| SCOPE-4 | ANS 246.4 x
| SCOPE-4 | Q247
| SCOPE-4 | ANS 247.1 CORRECT
| SCOPE-4 | ANS 247.2 x
| SCOPE-4 | ANS 247.3 x
| SCOPE-4 | ANS 247.4 x
| SCOPE-4 | Q248
| SCOPE-4 | ANS 248.1 CORRECT
| SCOPE-4 | ANS 248.2 x
| SCOPE-4 | ANS 248.3 x
| SCOPE-4 | ANS 248.4 x
| SCOPE-4 | Q249
| SCOPE-4 | ANS 249.1 CORRECT
| SCOPE-4 | ANS 249.2 x
| SCOPE-4 | ANS 249.3 x
| SCOPE-4 | ANS 249.4 x
| SCOPE-4 | Q250
| SCOPE-4 | ANS 250.1 CORRECT
| SCOPE-4 | ANS 250.2 x
| SCOPE-4 | ANS 250.3 x
| SCOPE-4 | ANS 250.4 x
| SCOPE-4 | Q251
| SCOPE-4 | ANS 251.1 CORRECT
| SCOPE-4 | ANS 251.2 x
| SCOPE-4 | ANS 251.3 x
| SCOPE-4 | ANS 251.4 x
| SCOPE-4 | Q252
| SCOPE-4 | ANS 252.1 CORRECT
| SCOPE-4 | ANS 252.2 x
| SCOPE-4 | ANS 252.3 x
| SCOPE-4 | ANS 252.4 x
| SCOPE-4 | Q253
| SCOPE-4 | ANS 253.1 CORRECT
| SCOPE-4 | ANS 253.2 x
| SCOPE-4 | ANS 253.3 x
| SCOPE-4 | ANS 253.4 x
| SCOPE-4 | Q254
| SCOPE-4 | ANS 254.1 CORRECT
| SCOPE-4 | ANS 254.2 x
| SCOPE-4 | ANS 254.3 x
| SCOPE-4 | ANS 254.4 x
| SCOPE-4 | Q255
| SCOPE-4 | ANS 255.1 CORRECT
| SCOPE-4 | ANS 255.2 x
| SCOPE-4 | ANS 255.3 x
| SCOPE-4 | ANS 255.4 x
| SCOPE-4 | Q256
| SCOPE-4 | ANS 256.1 CORRECT
| SCOPE-4 | ANS 256.2 x
| SCOPE-4 | ANS 256.3 x
| SCOPE-4 | ANS 256.4 x
| SCOPE-4 | Q257
| SCOPE-4 | ANS 257.1 CORRECT
| SCOPE-4 | ANS 257.2 x
| SCOPE-4 | ANS 257.3 x
| SCOPE-4 | ANS 257.4 x
| SCOPE-4 | Q258
| SCOPE-4 | ANS 258.1 CORRECT
| SCOPE-4 | ANS 258.2 x
| SCOPE-4 | ANS 258.3 x
| SCOPE-4 | ANS 258.4 x
| SCOPE-4 | Q259
| SCOPE-4 | ANS 259.1 CORRECT
| SCOPE-4 | ANS 259.2 x
| SCOPE-4 | ANS 259.3 x
| SCOPE-4 | ANS 259.4 x
| SCOPE-4 | Q260
| SCOPE-4 | ANS 260.1 CORRECT
| SCOPE-4 | ANS 260.2 x
| SCOPE-4 | ANS 260.3 x
| SCOPE-4 | ANS 260.4 x
| SCOPE-4 | Q261
| SCOPE-4 | ANS 261.1 CORRECT
| SCOPE-4 | ANS 261.2 x
| SCOPE-4 | ANS 261.3 x
| SCOPE-4 | ANS 261.4 x
| SCOPE-4 | Q262
| SCOPE-4 | ANS 262.1 CORRECT
| SCOPE-4 | ANS 262.2 x
| SCOPE-4 | ANS 262.3 x
| SCOPE-4 | ANS 262.4 x
| SCOPE-4 | Q263
| SCOPE-4 | ANS 263.1 CORRECT
| SCOPE-4 | ANS 263.2 x
| SCOPE-4 | ANS 263.3 x
| SCOPE-4 | ANS 263.4 x
| SCOPE-4 | Q264
| SCOPE-4 | ANS 264.1 CORRECT
| SCOPE-4 | ANS 264.2 x
| SCOPE-4 | ANS 264.3 x
| SCOPE-4 | ANS 264.4 x
| SCOPE-4 | Q265
| SCOPE-4 | ANS 265.1 CORRECT
| SCOPE-4 | ANS 265.2 x
| SCOPE-4 | ANS 265.3 x
| SCOPE-4 | ANS 265.4 x
| SCOPE-4 | Q266
| SCOPE-4 | ANS 266.1 CORRECT
| SCOPE-4 | ANS 266.2 x
| SCOPE-4 | ANS 266.3 x
| SCOPE-4 | ANS 266.4 x
| SCOPE-4 | Q267
| SCOPE-4 | ANS 267.1 CORRECT
| SCOPE-4 | ANS 267.2 x
| SCOPE-4 | ANS 267.3 x
| SCOPE-4 | ANS 267.4 x
| SCOPE-4 | Q268
| SCOPE-4 | ANS 268.1 CORRECT
| SCOPE-4 | ANS 268.2 x
| SCOPE-4 | ANS 268.3 x
| SCOPE-4 | ANS 268.4 x
| SCOPE-4 | Q269
| SCOPE-4 | ANS 269.1 CORRECT
| SCOPE-4 | ANS 269.2 x
| SCOPE-4 | ANS 269.3 x
| SCOPE-4 | ANS 269.4 x
| SCOPE-4 | Q270
| SCOPE-4 | ANS 270.1 CORRECT
| SCOPE-4 | ANS 270.2 x
| SCOPE-4 | ANS 270.3 x
| SCOPE-4 | ANS 270.4 x
| SCOPE-4 | Q271
| SCOPE-4 | ANS 271.1 CORRECT
| SCOPE-4 | ANS 271.2 x
| SCOPE-4 | ANS 271.3 x
| SCOPE-4 | ANS 271.4 x
| SCOPE-4 | Q272
| SCOPE-4 | ANS 272.1 CORRECT
| SCOPE-4 | ANS 272.2 x
| SCOPE-4 | ANS 272.3 x
| SCOPE-4 | ANS 272.4 x
| SCOPE-4 | Q273
| SCOPE-4 | ANS 273.1 CORRECT
| SCOPE-4 | ANS 273.2 x
| SCOPE-4 | ANS 273.3 x
| SCOPE-4 | ANS 273.4 x
| SCOPE-4 | Q274
| SCOPE-4 | ANS 274.1 CORRECT
| SCOPE-4 | ANS 274.2 x
| SCOPE-4 | ANS 274.3 x
| SCOPE-4 | ANS 274.4 x
| SCOPE-4 | Q275
| SCOPE-4 | ANS 275.1 CORRECT
| SCOPE-4 | ANS 275.2 x
| SCOPE-4 | ANS 275.3 x
| SCOPE-4 | ANS 275.4 x
| SCOPE-4 | Q276
| SCOPE-4 | ANS 276.1 CORRECT
| SCOPE-4 | ANS 276.2 x
| SCOPE-4 | ANS 276.3 x
| SCOPE-4 | ANS 276.4 x
| SCOPE-4 | Q277
| SCOPE-4 | ANS 277.1 CORRECT
| SCOPE-4 | ANS 277.2 x
| SCOPE-4 | ANS 277.3 x
| SCOPE-4 | ANS 277.4 x
| SCOPE-4 | Q278
| SCOPE-4 | ANS 278.1 CORRECT
| SCOPE-4 | ANS 278.2 x
| SCOPE-4 | ANS 278.3 x
| SCOPE-4 | ANS 278.4 x
| SCOPE-4 | Q279
| SCOPE-4 | ANS 279.1 CORRECT
| SCOPE-4 | ANS 279.2 x
| SCOPE-4 | ANS 279.3 x
| SCOPE-4 | ANS 279.4 x
| SCOPE-4 | Q280
| SCOPE-4 | ANS 280.1 CORRECT
| SCOPE-4 | ANS 280.2 x
| SCOPE-4 | ANS 280.3 x
| SCOPE-4 | ANS 280.4 x
| SCOPE-4 | Q281
| SCOPE-4 | ANS 281.1 CORRECT
| SCOPE-4 | ANS 281.2 x
| SCOPE-4 | ANS 281.3 x
| SCOPE-4 | ANS 281.4 x
| SCOPE-4 | Q282
| SCOPE-4 | ANS 282.1 CORRECT
| SCOPE-4 | ANS 282.2 x
| SCOPE-4 | ANS 282.3 x
| SCOPE-4 | ANS 282.4 x
| SCOPE-4 | Q283
| SCOPE-4 | ANS 283.1 CORRECT
| SCOPE-4 | ANS 283.2 x
| SCOPE-4 | ANS 283.3 x
| SCOPE-4 | ANS 283.4 x
| SCOPE-4 | Q284
| SCOPE-4 | ANS 284.1 CORRECT
| SCOPE-4 | ANS 284.2 x
| SCOPE-4 | ANS 284.3 x
| SCOPE-4 | ANS 284.4 x
| SCOPE-4 | Q285
| SCOPE-4 | ANS 285.1 CORRECT
| SCOPE-4 | ANS 285.2 x
| SCOPE-4 | ANS 285.3 x
| SCOPE-4 | ANS 285.4 x
| SCOPE-4 | Q286
